632c761500000000110170dd,巴厘岛共享办公指南,"作为一名新手数字游民，我在巴厘岛很多时间都是在共享工作空间（coworking space）度过的。 	 这里的共享工作无论设施，氛围，员工素质都已经非常成熟了，来就给你安排。这里非常适合远程工作，还有不同方案价位任君选择。 	 开会需要又快又稳定的网速？ 没问题，这里的Wifi不会让你失望。 码农需要多屏幕协作？没问题，有显示器给你免费使用。 设计需要在安静的环境工作？没问题，这里有专门的安静工作区域。 为欧美公司工作有时差？没问题，这里24小时开放。 刚来不认识人孤独？没问题，这里每天举办活动帮你快速融入。 工作之余喜欢冲浪？没问题，这里离海滩步行只要两分钟。 	 那么多款共享工作空间，总有一个适合你，下面介绍一个我很喜欢的： B work： 外观很普通，但在我进来的瞬间就被震撼了，装修非常得体且文艺。风格类似Wework，非常适合我专心工作。顶楼是一个超大的瑜伽天台。这里的日落很甜，配上落日飞车也太浪漫了吧。",312,0,2022-09-22T22:49:00,"""https://ci.xiaohongshu.com/0bb5ed31-98f7-a424-4452-5afb81b0c9fd?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
632efa210000000017030fae,曼谷远程办公地点推荐,"有不少人已经或者正在考虑来曼谷当数字游民，如果你呆腻了家里，或者咖啡店，不如换个环境来这里～ 	 📍TK Park (Thailand Knowledge Park) 	 地点非常市中心且交通便利，就在centralworld的8楼，从7楼的foodworld再搭一层扶手电梯就到。 	 这里是集图书馆，影音室，多功能厅于一体的综合“综合“知识公园” 。 	 单次全天票的价格为20baht，可以泡上一整天，场馆内的书和杂志也都可以阅览。座位和插座也都很充足。累了centralworld里那么多好吃的可以选，岂不是很赞  比起咖啡馆，这里也安静很多，就是记得带件外套，空调很足～",66,0,2022-09-24T20:37:00,"""https://ci.xiaohongshu.com/42300ddf-c3bc-cac4-9f9f-5f6cfc2316b5?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
63352409000000001c02d67e,以远程工作作为切入，逐渐过渡成为数字游民,🧐自由职业者，远程工作者以及数字游民，这三者之间有蛮大的区别，之后可以仔细展开讲讲。 🙊相较而言，数字游民不是那么好当的！！RW数字游民社区尽管可以使你不会像飘蓬一样没有精神锚点，但假如你是个极其恋旧的人，总是迷恋过去的旧友和遭遇，那么数字游民显然不那么适合你。 👏这次就说这么多，以下是今天挑选的一些工程师类远程岗位，愿大家早日实现精神自由，工作自由～～ ✅岗位1：后端开发工程师 ✅岗位2：开发远程工程师 ✅岗位3：golang开发 ✅岗位4：K8S开发工程师 …………以上仅为部分岗位…………         @薯队长 @小红书成长助手 @RW实验室 以远程工作作为切入，逐渐过渡成为数字游民,68,0,2022-09-29T12:50:00,"""https://ci.xiaohongshu.com/0b326cdf-135e-181d-dd46-a3901260752a?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
6339b64f000000001d00c9f9,在巴厘岛做数字游民的两个月,"在巴厘岛做数字游民的两个月，我终于找到了人生的意义。 	 人生是不是只能遵循放羊，娶媳妇，生娃，放羊的无限循环？我觉得人生还需要有突破边界并独自探索的精神。 	 在巴厘岛的两个月我遇到了很多有趣的事儿，结交了来自世界各地的朋友。我飞快的成长，在工作，学习和旅游中平衡自己，同时我更加明确数字游民将会是我未来的生活方式。 	 我的下一站会是哪里？ 泰国清迈？葡萄牙里斯本？越南胡志明市？匈牙利布达佩斯？哥伦比亚麦德林？还是西班牙巴塞罗那？",138,0,2022-10-03T00:03:00,"""https://ci.xiaohongshu.com/443c8e39-bad5-7f9c-9d76-72f1dc7ada98?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
633bf903000000001d025f01,拿数字游民签证实现旅居自由，该怎么申请？,"今天再来更新4⃣️个可以申请数字游民签证的国家！ 	 1⃣️葡萄牙 🇵🇹 葡萄牙不仅为数字游民和企业家提供临时居民签证，还提供居留许可。这些类型的签证有可能从1年延长到5年。 签证为期一年，可以续订长达5年。这个签证最好的部分是五年后你可以申请永久居留权。 	 条件 来自财产、商业或其他财务手段的收入证明； 每月至少赚600欧元；（要求实属是非常友好了！ 获得私人旅行/健康保险； 同意进行犯罪背景调查。 	 2⃣️克罗地亚🇭🇷 克罗地亚数字游民的这种签证现在已成为现实。截至目前，该国为数字游民提供长达12 个月的签证，不得延期。申请人必须是第三国国民并为非克罗地亚公司工作。 	 条件 填写申请表格； 提交护照复印件； 购买涵盖克罗地亚的健康保险； 证明您为外国雇主从事通信技术工作；拥有至少28,800 HRK（4,544.81 美元）的银行账户 	 3⃣️捷克🇨🇿 该签证允许数字游民在该国生活和工作1年，并提供一次延期的可能性。 条件 您将需要此处列出的交易之一的交易许可证； 出示至少一年的住宿证明才能获得资格； 在您的银行账户中提交至少5,587 欧元的证明（每人）； 并每月支付约80美元的地方税 	 4⃣️爱沙尼亚🇪🇪 爱沙尼亚是第一个启动电子居留计划的欧洲国家，该计划允许数字游民注册欧盟的在线业务。今年，他们还启动了一项新的数字游牧和自由职业者签证，允许外国人在该国居住1年。 	 条件 需要拥有一家独立于地点的企业 或受雇于爱沙尼亚以外的公司； 您需要在过去6 个月内每月至少赚取3504欧元才能被考虑； 填写在线申请表； 在离您最近的爱沙尼亚大使馆/领事馆预约提交； 每张短期签证支付80 欧元或每张长期签证支付100 欧元。 感觉看起来葡萄牙的要求是最友好的！而且里斯本的好天气和合理的物价也聚集了大量的数字游民～",226,0,2022-10-04T17:12:00,"""https://ci.xiaohongshu.com/af00943a-c161-885e-7396-58ec589be419?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
633c578a000000001d014d76,数字游民｜迪拜⛲️被固化印象耽误了的城市,"来迪拜之前也觉得这里高不可攀 却没有想到迪拜是继深圳之后我第2⃣️喜欢的城市😍 	 分享一下几大优势 🌟 签证友好 旅游是落地签，中国护照最长90天；可以申请freelance签证，最快3天拿，可以工作、0收入税；工签Green Visa门槛也相对较低 	 🌟 网速贼快、商业活跃 游民们最担心的就是公共空间的网络问题了，好事是迪拜的wifi基本在200Mbps以上、移动数据也差不多，咖啡馆、餐厅、甚至公共交通连接都非常好，在咖啡厅真的是随时开视频会议一点不卡，如果电脑抗打，基本上可以出去一天没问题；工作时间走访了多个CBD，公共空间里随处可以见开会的人、相互讨论的同事、脚步匆匆的商业“精英”、一手背爱马仕一手拿电脑挤电梯的孕妇妈妈，大家都非常有目的性、动力十足，经济十分活跃 🌟 服务友好 英语通用 上周末去水世界玩，很小的小小孩都是英语是母语的；超市、餐厅、打车、外卖、free zone的officer们英语都非常好，沟通完全没问题👍 服务行业大家都很礼貌客气、足够decent 下面的干货建议收藏⬇️ 租房用最大的分类信息网站dubizzle 打车用careem（类似中东滴滴） 点外卖见我上一篇笔记 social用linkedin downside目前有2点，一个是生活成本的确高、二是夏天太热，不过冬天在这里呆几个月还是很不错的诶！     kam",64,0,2022-10-04T23:55:00,"""https://ci.xiaohongshu.com/05eefdc7-14c9-9433-b84b-ad71a09711fd?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
63415260000000001c00ed8a,干货｜什么是数字游民（科普）Digital Nomad,"数字游民 Digital Nomad 是由两个词组成： Digital-数字的 Nomad-游牧族 	 简单来说“数字游民”就是一群靠互联网远程工作、自由职业甚至自主创业，不受地点制约，可以全世界旅行+工作+生活的人。 	  	 最先提出构想的是一位名叫Tsugio Makimoto的日本高管。早在1997年，他便出版了一本名叫《Digital Nomad》的书，书中预测： 	 未来的人类社会，高速的无线网络和强大的移动设备会打破职业和地理区域之间的界限，成千上万的人会卖掉他们的房子，去拥抱一种在依靠互联网创造收入的同时周游世界的全新生活方式，这些人通过互联网赚取第一世界水平的收入，却选择生活在那些发展中国家物价水平的地方，他们被称作Digital Nomad（数字游民）。这种生活方式让他们彻底脱离了朝九晚五，办公室格挡和令人烦恼的通勤。 	  	 一个冷知识：这本书销量奇差因为25年前的人觉得作者可能是疯了书中描述的情况完全是不可能实现的（谁知道今天预言成真了） 	 ⚠️注意：数字游民指的并不是某一个职业或者职位，而更多的是一种「生活方式」。 	 介绍清楚了什么是数字游民，接下来就告诉大家【怎么样成为数字游民】 欢迎关注我们～@数字游民没疯 获得更多数字游民相关信息！ 🔺🔻🔺🔻🔺🔻🔺🔻🔺🔻🔺 𝗛𝗲𝘆 ! 𝗜𝗺 𝗗𝗶𝗴𝗶𝘁𝗮𝗹 𝗡𝗼𝗺𝗮𝗱🔅 我是数字游游民⭕️我不用上班❌ 🔸想要了解什么是数字游民？ 🔸怎样成为数字游民？ 🔸数字游民的日常？ 🔸哪里可以找到他们？ 	 🙌没疯俱乐部｜NoMad Club｜ 💬没疯聊天室｜NoMad Chat Room｜ 👩‍💻没疯移动办公室｜NoMad Office｜ 关注👸【数字游民没疯】 拥抱一种全新的生活方式❕ 数字游民没疯❗️ 不想当数字游民才是真的疯了‼️",121,0,2022-10-08T18:35:00,"""https://ci.xiaohongshu.com/bc386e7b-c5da-29ed-ca59-369092232981?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
6342af9c000000001d027fdf,旅居葡萄牙🇵🇹如何申请数字游民签证？,关于葡萄牙的数字游民签证如何申请，请看下面的详细介绍！ 数字游民指的可以通过远程办公获得收入的人群！ 可以选择去葡萄牙旅居，一边工作一边游欧洲！真的很香！ 申请什么类型的签证？ ❗️D7 👇🏼申请人需要满足什么条件？ ➕有被动收入 且每月大于600欧 （4000rmb左右） 对比其他国家要求每个月3000欧以上的收入 ，葡萄牙🇵🇹是真的非常友好！而且里斯本物价是真的感人 申请需要提交哪些材料？ 1⃣️ 签证申请审核表、照片护照等基本信息材料 2⃣️无犯罪记录证明 需要双认证 3⃣️保险 4⃣️住宿证明-需要提供在葡萄牙的租房合同且不能少于1年 5⃣️银行流水 6⃣️葡萄牙银行开户证明 7⃣️葡萄牙银行账户的资金证明 —需要将在葡萄牙一年的生活费打到办理的葡萄牙银行卡账户中 8⃣️被动收入证明,90,0,2022-10-09T19:25:00,"""https://ci.xiaohongshu.com/e05a77da-b35d-19f9-5b81-b2a1805004cb?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
6343dd32000000001d014af3,远程工作怎么找？时薪10-100美金的工作,"本期重点介绍： 领英LinkedIn, Fiverr, Remote.co, Toptal, 电鸭社区，远程客。 还有很多很棒的远程工作网站我没来得及介绍，今天只是点个题。本期重点是介绍全球著名的远程工作网站，下棋将会介绍全球范围内数字游民中优秀的领导者，内容创作者和nomad社区，敬请期待。",12289,0,2022-10-10T16:52:00,"""https://ci.xiaohongshu.com/f1af4d45-196d-a9b0-5280-3500ba337a05?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
634d1d37000000000602d61a,远程工作，数字游民和时薪10-100美金的工作,"本期介绍重点： 上会我们讲了Linkedin，Fiverr，Remote.co， Toptal, 电鸭社区和远程课。这周我们会继续介绍那些国内外的优秀的远程工作网站。 	 同时，我想抛给大家一个问题，你理想的生活方式是什么？远程工作是否可以帮助你接近你理想中的生活？",1491,0,2022-10-17T17:15:00,"""https://ci.xiaohongshu.com/7c87ccf0-184e-dc0a-0cfb-b5f0b3a2e73e?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
634d4fee000000000602cc5e,以远程工作为锚点，逐渐成为数字游民🔥,🤣数字游民火了好一段时间，不少人想成为数字游民的初衷也是为了能让自己保持松弛和自由，摆脱躺也躺不平、卷又卷不动的困局。 🎀只要一个概念火起来后，就会有不少人趋之若鹜。但我们要究根结底追问自己究竟想要什么。如果是真正想要成为自由且松弛的数字游民，那就可以尝试先从远程工作做起（要注意识别以成为数字游民为借口实的远程工作，这种实则想要模糊掉工作生活界限，让我们全天候工作） 👏姑且就讲这么多，今天为大家挑选了一些工程师类远程岗位，愿大家早日实现精神自由，工作自由～～ ✅岗位1：项目经理 ✅岗位2：Social Media Assistant ✅岗位3：Executive Assistant ✅岗位4：项目经理 …………以上仅为部分岗位………… 尽管         @RW实验室 以远程工作为锚点，逐渐成为数字游民🔥,57,0,2022-10-17T20:51:00,"""https://ci.xiaohongshu.com/0302ah01730g71xpk7a0118q0jn4maybll?imageMogr2/format/jpg/quality/92/auto-orient/strip/crop/450x300/gravity/center"""
